individual_local_identifier,Biome,hour,count,average,individual_name
PA_71_SIDNEY,Pantanal,14.0,54,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,15.0,49,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,16.0,50,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,17.0,56,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,18.0,84,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,19.0,123,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,20.0,118,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,21.0,124,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,22.0,124,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,23.0,124,94.58333333333333,SIDNEY
PA_74_LAURO,Pantanal,0.0,132,144.5,LAURO
PA_74_LAURO,Pantanal,1.0,143,144.5,LAURO
PA_74_LAURO,Pantanal,2.0,140,144.5,LAURO
PA_74_LAURO,Pantanal,3.0,135,144.5,LAURO
PA_74_LAURO,Pantanal,4.0,140,144.5,LAURO
PA_74_LAURO,Pantanal,5.0,132,144.5,LAURO
PA_74_LAURO,Pantanal,6.0,129,144.5,LAURO
PA_74_LAURO,Pantanal,7.0,152,144.5,LAURO
PA_74_LAURO,Pantanal,8.0,146,144.5,LAURO
PA_74_LAURO,Pantanal,9.0,151,144.5,LAURO
PA_74_LAURO,Pantanal,10.0,151,144.5,LAURO
PA_74_LAURO,Pantanal,11.0,156,144.5,LAURO
PA_74_LAURO,Pantanal,12.0,150,144.5,LAURO
PA_74_LAURO,Pantanal,13.0,152,144.5,LAURO
PA_74_LAURO,Pantanal,14.0,147,144.5,LAURO
PA_74_LAURO,Pantanal,15.0,153,144.5,LAURO
PA_74_LAURO,Pantanal,16.0,148,144.5,LAURO
PA_74_LAURO,Pantanal,17.0,145,144.5,LAURO
PA_74_LAURO,Pantanal,18.0,145,144.5,LAURO
PA_74_LAURO,Pantanal,19.0,152,144.5,LAURO
PA_74_LAURO,Pantanal,20.0,139,144.5,LAURO
PA_74_LAURO,Pantanal,21.0,145,144.5,LAURO
PA_74_LAURO,Pantanal,22.0,133,144.5,LAURO
PA_74_LAURO,Pantanal,23.0,152,144.5,LAURO
PA_82_DONNA,Pantanal,0.0,28,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,1.0,44,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,2.0,33,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,3.0,34,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,4.0,13,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,5.0,22,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,6.0,31,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,7.0,50,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,8.0,46,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,9.0,42,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,10.0,35,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,11.0,46,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,12.0,43,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,13.0,47,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,14.0,37,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,15.0,46,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,16.0,39,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,17.0,40,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,18.0,35,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,19.0,31,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,20.0,18,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,21.0,17,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,22.0,21,34.291666666666664,DONNA
PA_82_DONNA,Pantanal,23.0,25,34.291666666666664,DONNA
PA_86_CUZINHO,Pantanal,0.0,302,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,1.0,304,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,2.0,304,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,3.0,333,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,4.0,335,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,5.0,328,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,6.0,294,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,7.0,294,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,8.0,286,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,9.0,275,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,10.0,248,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,11.0,244,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,12.0,225,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,13.0,227,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,14.0,235,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,15.0,223,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,16.0,224,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,17.0,249,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,18.0,272,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,19.0,323,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,20.0,327,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,21.0,327,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,22.0,308,283.2916666666667,CUZINHO
PA_86_CUZINHO,Pantanal,23.0,312,283.2916666666667,CUZINHO
