individual_local_identifier,hour,distance_meters,distance_km,num_points,distance_per_point_meters,distance_per_point_km,individual_name,Biome,sex,age,count
CE_22_ZEFA,15,70092.9,70.09,80,876.16,0.88,ZEFA,Cerrado,FEMALE,ADULT-OLD,80
CE_22_ZEFA,16,74869.23,74.87,83,902.04,0.9,ZEFA,Cerrado,FEMALE,ADULT-OLD,83
CE_22_ZEFA,17,80126.49,80.13,84,953.89,0.95,ZEFA,Cerrado,FEMALE,ADULT-OLD,84
CE_22_ZEFA,18,88773.43,88.77,85,1044.39,1.04,ZEFA,Cerrado,FEMALE,ADULT-OLD,85
CE_22_ZEFA,19,102593.93,102.59,84,1221.36,1.22,ZEFA,Cerrado,FEMALE,ADULT-OLD,84
CE_22_ZEFA,20,108158.2,108.16,86,1257.65,1.26,ZEFA,Cerrado,FEMALE,ADULT-OLD,86
CE_22_ZEFA,21,106391.0,106.39,83,1281.82,1.28,ZEFA,Cerrado,FEMALE,ADULT-OLD,83
CE_22_ZEFA,22,92517.63,92.52,83,1114.67,1.11,ZEFA,Cerrado,FEMALE,ADULT-OLD,83
CE_22_ZEFA,23,82159.57,82.16,82,1001.95,1.0,ZEFA,Cerrado,FEMALE,ADULT-OLD,82
CE_23_CARABI,0,422312.26,422.31,460,918.07,0.92,CARABI,Cerrado,FEMALE,ADULT,460
CE_23_CARABI,1,418586.72,418.59,471,888.72,0.89,CARABI,Cerrado,FEMALE,ADULT,471
CE_23_CARABI,2,380287.08,380.29,454,837.64,0.84,CARABI,Cerrado,FEMALE,ADULT,454
CE_23_CARABI,3,394188.04,394.19,480,821.23,0.82,CARABI,Cerrado,FEMALE,ADULT,480
CE_23_CARABI,4,395616.02,395.62,477,829.38,0.83,CARABI,Cerrado,FEMALE,ADULT,477
CE_23_CARABI,5,348361.86,348.36,471,739.62,0.74,CARABI,Cerrado,FEMALE,ADULT,471
CE_23_CARABI,6,273949.6,273.95,453,604.75,0.6,CARABI,Cerrado,FEMALE,ADULT,453
CE_23_CARABI,7,276472.01,276.47,472,585.75,0.59,CARABI,Cerrado,FEMALE,ADULT,472
CE_23_CARABI,8,269467.66,269.47,467,577.02,0.58,CARABI,Cerrado,FEMALE,ADULT,467
CE_23_CARABI,9,273449.53,273.45,463,590.6,0.59,CARABI,Cerrado,FEMALE,ADULT,463
CE_23_CARABI,10,255289.79,255.29,439,581.53,0.58,CARABI,Cerrado,FEMALE,ADULT,439
CE_23_CARABI,11,250146.42,250.15,435,575.05,0.58,CARABI,Cerrado,FEMALE,ADULT,435
CE_23_CARABI,12,245033.9,245.03,414,591.87,0.59,CARABI,Cerrado,FEMALE,ADULT,414
CE_23_CARABI,13,236350.29,236.35,415,569.52,0.57,CARABI,Cerrado,FEMALE,ADULT,415
CE_23_CARABI,14,232449.45,232.45,415,560.12,0.56,CARABI,Cerrado,FEMALE,ADULT,415
CE_23_CARABI,15,230414.65,230.41,413,557.9,0.56,CARABI,Cerrado,FEMALE,ADULT,413
CE_23_CARABI,16,236071.37,236.07,414,570.22,0.57,CARABI,Cerrado,FEMALE,ADULT,414
CE_23_CARABI,17,249924.03,249.92,432,578.53,0.58,CARABI,Cerrado,FEMALE,ADULT,432
CE_23_CARABI,18,298426.97,298.43,435,686.04,0.69,CARABI,Cerrado,FEMALE,ADULT,435
CE_23_CARABI,19,399828.43,399.83,486,822.69,0.82,CARABI,Cerrado,FEMALE,ADULT,486
CE_23_CARABI,20,435902.03,435.9,475,917.69,0.92,CARABI,Cerrado,FEMALE,ADULT,475
CE_23_CARABI,21,459606.94,459.61,483,951.57,0.95,CARABI,Cerrado,FEMALE,ADULT,483
CE_23_CARABI,22,410436.76,410.44,466,880.77,0.88,CARABI,Cerrado,FEMALE,ADULT,466
CE_23_CARABI,23,459539.0,459.54,486,945.55,0.95,CARABI,Cerrado,FEMALE,ADULT,486
CE_25_SEGRE,0,504463.49,504.46,453,1113.61,1.11,SEGRE,Cerrado,FEMALE,ADULT,453
CE_25_SEGRE,1,494750.9,494.75,462,1070.89,1.07,SEGRE,Cerrado,FEMALE,ADULT,462
CE_25_SEGRE,2,472779.62,472.78,456,1036.8,1.04,SEGRE,Cerrado,FEMALE,ADULT,456
CE_25_SEGRE,3,492690.7,492.69,463,1064.13,1.06,SEGRE,Cerrado,FEMALE,ADULT,463
CE_25_SEGRE,4,438073.32,438.07,446,982.23,0.98,SEGRE,Cerrado,FEMALE,ADULT,446
CE_25_SEGRE,5,394839.3,394.84,439,899.41,0.9,SEGRE,Cerrado,FEMALE,ADULT,439
CE_25_SEGRE,6,342860.67,342.86,428,801.08,0.8,SEGRE,Cerrado,FEMALE,ADULT,428
CE_25_SEGRE,7,335205.34,335.21,443,756.67,0.76,SEGRE,Cerrado,FEMALE,ADULT,443
CE_25_SEGRE,8,339025.49,339.03,443,765.29,0.77,SEGRE,Cerrado,FEMALE,ADULT,443
CE_25_SEGRE,9,338657.65,338.66,443,764.46,0.76,SEGRE,Cerrado,FEMALE,ADULT,443
CE_25_SEGRE,10,330007.77,330.01,433,762.14,0.76,SEGRE,Cerrado,FEMALE,ADULT,433
CE_25_SEGRE,11,326378.7,326.38,438,745.16,0.75,SEGRE,Cerrado,FEMALE,ADULT,438
CE_25_SEGRE,12,317630.11,317.63,429,740.4,0.74,SEGRE,Cerrado,FEMALE,ADULT,429
CE_25_SEGRE,13,319064.83,319.06,434,735.17,0.74,SEGRE,Cerrado,FEMALE,ADULT,434
CE_25_SEGRE,14,312709.3,312.71,425,735.79,0.74,SEGRE,Cerrado,FEMALE,ADULT,425
CE_25_SEGRE,15,298135.65,298.14,426,699.85,0.7,SEGRE,Cerrado,FEMALE,ADULT,426
CE_25_SEGRE,16,308917.5,308.92,432,715.09,0.72,SEGRE,Cerrado,FEMALE,ADULT,432
CE_25_SEGRE,17,307678.92,307.68,437,704.07,0.7,SEGRE,Cerrado,FEMALE,ADULT,437
CE_25_SEGRE,18,348566.75,348.57,448,778.05,0.78,SEGRE,Cerrado,FEMALE,ADULT,448
CE_25_SEGRE,19,439491.2,439.49,463,949.23,0.95,SEGRE,Cerrado,FEMALE,ADULT,463
CE_25_SEGRE,20,495459.89,495.46,454,1091.32,1.09,SEGRE,Cerrado,FEMALE,ADULT,454
CE_25_SEGRE,21,545097.78,545.1,456,1195.39,1.2,SEGRE,Cerrado,FEMALE,ADULT,456
CE_25_SEGRE,22,532941.41,532.94,457,1166.17,1.17,SEGRE,Cerrado,FEMALE,ADULT,457
CE_25_SEGRE,23,528251.75,528.25,466,1133.59,1.13,SEGRE,Cerrado,FEMALE,ADULT,466
CE_27_DONALINA,0,19162.75,19.16,41,467.38,0.47,DONALINA,Cerrado,FEMALE,ADULT,41
CE_27_DONALINA,1,16716.74,16.72,39,428.63,0.43,DONALINA,Cerrado,FEMALE,ADULT,39
CE_27_DONALINA,2,19646.22,19.65,42,467.77,0.47,DONALINA,Cerrado,FEMALE,ADULT,42
CE_27_DONALINA,3,15899.13,15.9,39,407.67,0.41,DONALINA,Cerrado,FEMALE,ADULT,39
CE_27_DONALINA,4,14211.81,14.21,38,373.99,0.37,DONALINA,Cerrado,FEMALE,ADULT,38
CE_27_DONALINA,5,13817.74,13.82,38,363.62,0.36,DONALINA,Cerrado,FEMALE,ADULT,38
CE_27_DONALINA,6,12910.49,12.91,40,322.76,0.32,DONALINA,Cerrado,FEMALE,ADULT,40
CE_27_DONALINA,7,14056.25,14.06,38,369.9,0.37,DONALINA,Cerrado,FEMALE,ADULT,38
CE_27_DONALINA,8,15994.97,15.99,41,390.12,0.39,DONALINA,Cerrado,FEMALE,ADULT,41
CE_27_DONALINA,9,14174.11,14.17,39,363.44,0.36,DONALINA,Cerrado,FEMALE,ADULT,39
CE_27_DONALINA,10,14637.12,14.64,37,395.6,0.4,DONALINA,Cerrado,FEMALE,ADULT,37
CE_27_DONALINA,11,11403.7,11.4,38,300.1,0.3,DONALINA,Cerrado,FEMALE,ADULT,38
CE_27_DONALINA,12,12266.51,12.27,36,340.74,0.34,DONALINA,Cerrado,FEMALE,ADULT,36
CE_27_DONALINA,13,14826.31,14.83,35,423.61,0.42,DONALINA,Cerrado,FEMALE,ADULT,35
CE_27_DONALINA,14,10142.98,10.14,27,375.67,0.38,DONALINA,Cerrado,FEMALE,ADULT,27
CE_27_DONALINA,15,9920.9,9.92,29,342.1,0.34,DONALINA,Cerrado,FEMALE,ADULT,29
CE_27_DONALINA,16,11323.29,11.32,33,343.13,0.34,DONALINA,Cerrado,FEMALE,ADULT,33
CE_27_DONALINA,17,10407.38,10.41,33,315.38,0.32,DONALINA,Cerrado,FEMALE,ADULT,33
CE_27_DONALINA,18,17716.12,17.72,41,432.1,0.43,DONALINA,Cerrado,FEMALE,ADULT,41
CE_27_DONALINA,19,18782.69,18.78,38,494.28,0.49,DONALINA,Cerrado,FEMALE,ADULT,38
CE_27_DONALINA,20,19821.06,19.82,42,471.93,0.47,DONALINA,Cerrado,FEMALE,ADULT,42
CE_27_DONALINA,21,18378.74,18.38,40,459.47,0.46,DONALINA,Cerrado,FEMALE,ADULT,40
CE_27_DONALINA,22,18882.81,18.88,40,472.07,0.47,DONALINA,Cerrado,FEMALE,ADULT,40
CE_27_DONALINA,23,18524.04,18.52,38,487.47,0.49,DONALINA,Cerrado,FEMALE,ADULT,38
CE_28_ZIGGY,0,338207.46,338.21,405,835.08,0.84,ZIGGY,Cerrado,FEMALE,ADULT,405
CE_28_ZIGGY,1,322158.65,322.16,402,801.39,0.8,ZIGGY,Cerrado,FEMALE,ADULT,402
CE_28_ZIGGY,2,311410.51,311.41,410,759.54,0.76,ZIGGY,Cerrado,FEMALE,ADULT,410
CE_28_ZIGGY,3,298138.07,298.14,410,727.17,0.73,ZIGGY,Cerrado,FEMALE,ADULT,410
CE_28_ZIGGY,4,262065.98,262.07,410,639.19,0.64,ZIGGY,Cerrado,FEMALE,ADULT,410
CE_28_ZIGGY,5,220484.59,220.48,403,547.11,0.55,ZIGGY,Cerrado,FEMALE,ADULT,403
CE_28_ZIGGY,6,187395.79,187.4,388,482.98,0.48,ZIGGY,Cerrado,FEMALE,ADULT,388
CE_28_ZIGGY,7,176171.81,176.17,387,455.22,0.46,ZIGGY,Cerrado,FEMALE,ADULT,387
CE_28_ZIGGY,8,175098.22,175.1,387,452.45,0.45,ZIGGY,Cerrado,FEMALE,ADULT,387
CE_28_ZIGGY,9,172192.89,172.19,378,455.54,0.46,ZIGGY,Cerrado,FEMALE,ADULT,378
CE_28_ZIGGY,10,172169.11,172.17,372,462.82,0.46,ZIGGY,Cerrado,FEMALE,ADULT,372
CE_28_ZIGGY,11,170290.27,170.29,375,454.11,0.45,ZIGGY,Cerrado,FEMALE,ADULT,375
CE_28_ZIGGY,12,175246.57,175.25,382,458.76,0.46,ZIGGY,Cerrado,FEMALE,ADULT,382
CE_28_ZIGGY,13,178599.96,178.6,378,472.49,0.47,ZIGGY,Cerrado,FEMALE,ADULT,378
CE_28_ZIGGY,14,178434.55,178.43,384,464.67,0.46,ZIGGY,Cerrado,FEMALE,ADULT,384
CE_28_ZIGGY,15,177466.58,177.47,383,463.36,0.46,ZIGGY,Cerrado,FEMALE,ADULT,383
CE_28_ZIGGY,16,191324.71,191.32,387,494.38,0.49,ZIGGY,Cerrado,FEMALE,ADULT,387
CE_28_ZIGGY,17,216152.14,216.15,401,539.03,0.54,ZIGGY,Cerrado,FEMALE,ADULT,401
CE_28_ZIGGY,18,275264.56,275.26,413,666.5,0.67,ZIGGY,Cerrado,FEMALE,ADULT,413
CE_28_ZIGGY,19,321961.35,321.96,405,794.97,0.79,ZIGGY,Cerrado,FEMALE,ADULT,405
CE_28_ZIGGY,20,344110.54,344.11,406,847.56,0.85,ZIGGY,Cerrado,FEMALE,ADULT,406
CE_28_ZIGGY,21,357464.2,357.46,408,876.14,0.88,ZIGGY,Cerrado,FEMALE,ADULT,408
CE_28_ZIGGY,22,359258.12,359.26,404,889.25,0.89,ZIGGY,Cerrado,FEMALE,ADULT,404
CE_28_ZIGGY,23,352871.84,352.87,402,877.79,0.88,ZIGGY,Cerrado,FEMALE,ADULT,402
CE_31_ANNA,0,410572.1,410.57,435,943.84,0.94,ANNA,Cerrado,FEMALE,ADULT,435
CE_31_ANNA,1,382282.04,382.28,431,886.97,0.89,ANNA,Cerrado,FEMALE,ADULT,431
CE_31_ANNA,2,378590.36,378.59,425,890.8,0.89,ANNA,Cerrado,FEMALE,ADULT,425
CE_31_ANNA,3,375000.06,375.0,438,856.16,0.86,ANNA,Cerrado,FEMALE,ADULT,438
CE_31_ANNA,4,325548.07,325.55,416,782.57,0.78,ANNA,Cerrado,FEMALE,ADULT,416
CE_31_ANNA,5,285977.27,285.98,423,676.07,0.68,ANNA,Cerrado,FEMALE,ADULT,423
CE_31_ANNA,6,194217.67,194.22,416,466.87,0.47,ANNA,Cerrado,FEMALE,ADULT,416
CE_31_ANNA,7,136789.23,136.79,425,321.86,0.32,ANNA,Cerrado,FEMALE,ADULT,425
CE_31_ANNA,8,118334.47,118.33,398,297.32,0.3,ANNA,Cerrado,FEMALE,ADULT,398
CE_31_ANNA,9,124216.24,124.22,411,302.23,0.3,ANNA,Cerrado,FEMALE,ADULT,411
CE_31_ANNA,10,115351.48,115.35,402,286.94,0.29,ANNA,Cerrado,FEMALE,ADULT,402
CE_31_ANNA,11,125030.4,125.03,422,296.28,0.3,ANNA,Cerrado,FEMALE,ADULT,422
CE_31_ANNA,12,120761.89,120.76,409,295.26,0.3,ANNA,Cerrado,FEMALE,ADULT,409
CE_31_ANNA,13,129199.7,129.2,421,306.89,0.31,ANNA,Cerrado,FEMALE,ADULT,421
CE_31_ANNA,14,121871.96,121.87,397,306.98,0.31,ANNA,Cerrado,FEMALE,ADULT,397
CE_31_ANNA,15,137358.82,137.36,420,327.04,0.33,ANNA,Cerrado,FEMALE,ADULT,420
CE_31_ANNA,16,126457.13,126.46,400,316.14,0.32,ANNA,Cerrado,FEMALE,ADULT,400
CE_31_ANNA,17,138259.74,138.26,416,332.36,0.33,ANNA,Cerrado,FEMALE,ADULT,416
CE_31_ANNA,18,196224.76,196.22,411,477.43,0.48,ANNA,Cerrado,FEMALE,ADULT,411
CE_31_ANNA,19,312457.04,312.46,420,743.95,0.74,ANNA,Cerrado,FEMALE,ADULT,420
CE_31_ANNA,20,375080.96,375.08,428,876.36,0.88,ANNA,Cerrado,FEMALE,ADULT,428
CE_31_ANNA,21,401059.43,401.06,424,945.89,0.95,ANNA,Cerrado,FEMALE,ADULT,424
CE_31_ANNA,22,419110.42,419.11,420,997.88,1.0,ANNA,Cerrado,FEMALE,ADULT,420
CE_31_ANNA,23,408772.24,408.77,428,955.08,0.96,ANNA,Cerrado,FEMALE,ADULT,428
CE_34_DONACIDA,0,718398.75,718.4,375,1915.73,1.92,DONACIDA,Cerrado,FEMALE,ADULT,375
CE_34_DONACIDA,1,743251.73,743.25,384,1935.55,1.94,DONACIDA,Cerrado,FEMALE,ADULT,384
CE_34_DONACIDA,2,708829.65,708.83,380,1865.34,1.87,DONACIDA,Cerrado,FEMALE,ADULT,380
CE_34_DONACIDA,3,686497.79,686.5,385,1783.11,1.78,DONACIDA,Cerrado,FEMALE,ADULT,385
CE_34_DONACIDA,4,625258.69,625.26,378,1654.12,1.65,DONACIDA,Cerrado,FEMALE,ADULT,378
CE_34_DONACIDA,5,562943.07,562.94,376,1497.19,1.5,DONACIDA,Cerrado,FEMALE,ADULT,376
CE_34_DONACIDA,6,516030.93,516.03,376,1372.42,1.37,DONACIDA,Cerrado,FEMALE,ADULT,376
CE_34_DONACIDA,7,488921.34,488.92,376,1300.32,1.3,DONACIDA,Cerrado,FEMALE,ADULT,376
CE_34_DONACIDA,8,481507.34,481.51,374,1287.45,1.29,DONACIDA,Cerrado,FEMALE,ADULT,374
CE_34_DONACIDA,9,468038.9,468.04,373,1254.8,1.25,DONACIDA,Cerrado,FEMALE,ADULT,373
CE_34_DONACIDA,10,442733.15,442.73,362,1223.02,1.22,DONACIDA,Cerrado,FEMALE,ADULT,362
CE_34_DONACIDA,11,432380.25,432.38,358,1207.77,1.21,DONACIDA,Cerrado,FEMALE,ADULT,358
CE_34_DONACIDA,12,426013.44,426.01,354,1203.43,1.2,DONACIDA,Cerrado,FEMALE,ADULT,354
CE_34_DONACIDA,13,426244.95,426.24,351,1214.37,1.21,DONACIDA,Cerrado,FEMALE,ADULT,351
CE_34_DONACIDA,14,420983.6,420.98,341,1234.56,1.23,DONACIDA,Cerrado,FEMALE,ADULT,341
CE_34_DONACIDA,15,428830.47,428.83,347,1235.82,1.24,DONACIDA,Cerrado,FEMALE,ADULT,347
CE_34_DONACIDA,16,437211.78,437.21,343,1274.67,1.27,DONACIDA,Cerrado,FEMALE,ADULT,343
CE_34_DONACIDA,17,476894.97,476.89,359,1328.4,1.33,DONACIDA,Cerrado,FEMALE,ADULT,359
CE_34_DONACIDA,18,509295.18,509.3,365,1395.33,1.4,DONACIDA,Cerrado,FEMALE,ADULT,365
CE_34_DONACIDA,19,583107.98,583.11,382,1526.46,1.53,DONACIDA,Cerrado,FEMALE,ADULT,382
CE_34_DONACIDA,20,654673.39,654.67,382,1713.8,1.71,DONACIDA,Cerrado,FEMALE,ADULT,382
CE_34_DONACIDA,21,752078.23,752.08,387,1943.35,1.94,DONACIDA,Cerrado,FEMALE,ADULT,387
CE_34_DONACIDA,22,752908.38,752.91,380,1981.34,1.98,DONACIDA,Cerrado,FEMALE,ADULT,380
CE_34_DONACIDA,23,732282.68,732.28,380,1927.06,1.93,DONACIDA,Cerrado,FEMALE,ADULT,380
PA_03_BANDAID,0,5312.73,5.31,12,442.73,0.44,BANDAID,Pantanal,MALE,ADULT,12
PA_03_BANDAID,1,4575.12,4.58,11,415.92,0.42,BANDAID,Pantanal,MALE,ADULT,11
PA_03_BANDAID,2,5979.17,5.98,9,664.35,0.66,BANDAID,Pantanal,MALE,ADULT,9
PA_03_BANDAID,3,4481.64,4.48,10,448.16,0.45,BANDAID,Pantanal,MALE,ADULT,10
PA_03_BANDAID,4,6933.79,6.93,14,495.27,0.5,BANDAID,Pantanal,MALE,ADULT,14
PA_03_BANDAID,5,7017.56,7.02,22,318.98,0.32,BANDAID,Pantanal,MALE,ADULT,22
PA_03_BANDAID,6,3723.15,3.72,12,310.26,0.31,BANDAID,Pantanal,MALE,ADULT,12
PA_03_BANDAID,7,2213.76,2.21,5,442.75,0.44,BANDAID,Pantanal,MALE,ADULT,5
PA_03_BANDAID,8,6650.36,6.65,8,831.29,0.83,BANDAID,Pantanal,MALE,ADULT,8
PA_03_BANDAID,9,6505.96,6.51,13,500.46,0.5,BANDAID,Pantanal,MALE,ADULT,13
PA_03_BANDAID,10,1658.58,1.66,5,331.72,0.33,BANDAID,Pantanal,MALE,ADULT,5
PA_03_BANDAID,12,704.76,0.7,3,234.92,0.23,BANDAID,Pantanal,MALE,ADULT,3
PA_03_BANDAID,13,0.0,0.0,1,0.0,0.0,BANDAID,Pantanal,MALE,ADULT,1
PA_03_BANDAID,14,0.0,0.0,1,0.0,0.0,BANDAID,Pantanal,MALE,ADULT,1
PA_03_BANDAID,15,0.0,0.0,1,0.0,0.0,BANDAID,Pantanal,MALE,ADULT,1
PA_03_BANDAID,16,271.6,0.27,2,135.8,0.14,BANDAID,Pantanal,MALE,ADULT,2
PA_03_BANDAID,17,838.89,0.84,2,419.44,0.42,BANDAID,Pantanal,MALE,ADULT,2
PA_03_BANDAID,18,6080.23,6.08,15,405.35,0.41,BANDAID,Pantanal,MALE,ADULT,15
PA_03_BANDAID,19,6302.8,6.3,19,331.73,0.33,BANDAID,Pantanal,MALE,ADULT,19
PA_03_BANDAID,20,9758.91,9.76,18,542.16,0.54,BANDAID,Pantanal,MALE,ADULT,18
PA_03_BANDAID,21,11569.19,11.57,18,642.73,0.64,BANDAID,Pantanal,MALE,ADULT,18
PA_03_BANDAID,22,4574.73,4.57,7,653.53,0.65,BANDAID,Pantanal,MALE,ADULT,7
PA_03_BANDAID,23,1661.51,1.66,5,332.3,0.33,BANDAID,Pantanal,MALE,ADULT,5
PA_05_KELLY,0,4492.6,4.49,7,641.8,0.64,KELLY,Pantanal,FEMALE,ADULT,7
PA_05_KELLY,1,4284.49,4.28,8,535.56,0.54,KELLY,Pantanal,FEMALE,ADULT,8
PA_05_KELLY,2,4275.16,4.28,7,610.74,0.61,KELLY,Pantanal,FEMALE,ADULT,7
PA_05_KELLY,3,4192.63,4.19,10,419.26,0.42,KELLY,Pantanal,FEMALE,ADULT,10
PA_05_KELLY,4,5879.13,5.88,12,489.93,0.49,KELLY,Pantanal,FEMALE,ADULT,12
PA_05_KELLY,5,5006.58,5.01,15,333.77,0.33,KELLY,Pantanal,FEMALE,ADULT,15
PA_05_KELLY,6,6107.68,6.11,15,407.18,0.41,KELLY,Pantanal,FEMALE,ADULT,15
PA_05_KELLY,7,1021.84,1.02,5,204.37,0.2,KELLY,Pantanal,FEMALE,ADULT,5
PA_05_KELLY,8,2346.71,2.35,5,469.34,0.47,KELLY,Pantanal,FEMALE,ADULT,5
PA_05_KELLY,9,5552.27,5.55,8,694.03,0.69,KELLY,Pantanal,FEMALE,ADULT,8
PA_05_KELLY,10,1163.49,1.16,2,581.74,0.58,KELLY,Pantanal,FEMALE,ADULT,2
PA_05_KELLY,12,0.0,0.0,1,0.0,0.0,KELLY,Pantanal,FEMALE,ADULT,1
PA_05_KELLY,13,231.41,0.23,2,115.7,0.12,KELLY,Pantanal,FEMALE,ADULT,2
PA_05_KELLY,14,92.37,0.09,2,46.18,0.05,KELLY,Pantanal,FEMALE,ADULT,2
PA_05_KELLY,15,0.0,0.0,1,0.0,0.0,KELLY,Pantanal,FEMALE,ADULT,1
PA_05_KELLY,16,421.2,0.42,2,210.6,0.21,KELLY,Pantanal,FEMALE,ADULT,2
PA_05_KELLY,18,5716.36,5.72,13,439.72,0.44,KELLY,Pantanal,FEMALE,ADULT,13
PA_05_KELLY,19,6966.8,6.97,21,331.75,0.33,KELLY,Pantanal,FEMALE,ADULT,21
PA_05_KELLY,20,7798.49,7.8,19,410.45,0.41,KELLY,Pantanal,FEMALE,ADULT,19
PA_05_KELLY,21,7849.87,7.85,17,461.76,0.46,KELLY,Pantanal,FEMALE,ADULT,17
PA_05_KELLY,22,6093.97,6.09,11,554.0,0.55,KELLY,Pantanal,FEMALE,ADULT,11
PA_05_KELLY,23,2063.41,2.06,6,343.9,0.34,KELLY,Pantanal,FEMALE,ADULT,6
PA_08_BENJAMIN,0,20123.21,20.12,27,745.3,0.75,BENJAMIN,Pantanal,MALE,ADULT,27
PA_08_BENJAMIN,1,21661.51,21.66,26,833.13,0.83,BENJAMIN,Pantanal,MALE,ADULT,26
PA_08_BENJAMIN,2,17194.16,17.19,26,661.31,0.66,BENJAMIN,Pantanal,MALE,ADULT,26
PA_08_BENJAMIN,3,25556.09,25.56,27,946.52,0.95,BENJAMIN,Pantanal,MALE,ADULT,27
PA_08_BENJAMIN,4,19118.31,19.12,36,531.06,0.53,BENJAMIN,Pantanal,MALE,ADULT,36
PA_08_BENJAMIN,5,21987.3,21.99,42,523.51,0.52,BENJAMIN,Pantanal,MALE,ADULT,42
PA_08_BENJAMIN,6,15683.09,15.68,28,560.11,0.56,BENJAMIN,Pantanal,MALE,ADULT,28
PA_08_BENJAMIN,7,13532.48,13.53,19,712.24,0.71,BENJAMIN,Pantanal,MALE,ADULT,19
PA_08_BENJAMIN,8,17140.59,17.14,17,1008.27,1.01,BENJAMIN,Pantanal,MALE,ADULT,17
PA_08_BENJAMIN,9,23827.64,23.83,26,916.45,0.92,BENJAMIN,Pantanal,MALE,ADULT,26
PA_08_BENJAMIN,10,10701.67,10.7,16,668.85,0.67,BENJAMIN,Pantanal,MALE,ADULT,16
PA_08_BENJAMIN,11,811.55,0.81,5,162.31,0.16,BENJAMIN,Pantanal,MALE,ADULT,5
PA_08_BENJAMIN,12,0.0,0.0,1,0.0,0.0,BENJAMIN,Pantanal,MALE,ADULT,1
PA_08_BENJAMIN,14,898.71,0.9,2,449.35,0.45,BENJAMIN,Pantanal,MALE,ADULT,2
PA_08_BENJAMIN,15,774.87,0.77,3,258.29,0.26,BENJAMIN,Pantanal,MALE,ADULT,3
PA_08_BENJAMIN,16,868.68,0.87,3,289.56,0.29,BENJAMIN,Pantanal,MALE,ADULT,3
PA_08_BENJAMIN,17,3889.39,3.89,7,555.63,0.56,BENJAMIN,Pantanal,MALE,ADULT,7
PA_08_BENJAMIN,18,32289.72,32.29,41,787.55,0.79,BENJAMIN,Pantanal,MALE,ADULT,41
PA_08_BENJAMIN,19,39235.91,39.24,52,754.54,0.75,BENJAMIN,Pantanal,MALE,ADULT,52
PA_08_BENJAMIN,20,35996.61,36.0,41,877.97,0.88,BENJAMIN,Pantanal,MALE,ADULT,41
PA_08_BENJAMIN,21,21301.68,21.3,29,734.54,0.73,BENJAMIN,Pantanal,MALE,ADULT,29
PA_08_BENJAMIN,22,20299.5,20.3,33,615.14,0.62,BENJAMIN,Pantanal,MALE,ADULT,33
PA_08_BENJAMIN,23,22894.57,22.89,28,817.66,0.82,BENJAMIN,Pantanal,MALE,ADULT,28
PA_09_SONIAMADALENA,0,5082.85,5.08,32,158.84,0.16,SONIAMADALENA,Pantanal,FEMALE,ADULT,32
PA_09_SONIAMADALENA,1,5229.19,5.23,29,180.32,0.18,SONIAMADALENA,Pantanal,FEMALE,ADULT,29
PA_09_SONIAMADALENA,2,7698.19,7.7,31,248.33,0.25,SONIAMADALENA,Pantanal,FEMALE,ADULT,31
PA_09_SONIAMADALENA,3,5001.16,5.0,21,238.15,0.24,SONIAMADALENA,Pantanal,FEMALE,ADULT,21
PA_09_SONIAMADALENA,4,579.26,0.58,23,25.19,0.03,SONIAMADALENA,Pantanal,FEMALE,ADULT,23
PA_09_SONIAMADALENA,5,2611.91,2.61,21,124.38,0.12,SONIAMADALENA,Pantanal,FEMALE,ADULT,21
PA_09_SONIAMADALENA,6,3420.47,3.42,24,142.52,0.14,SONIAMADALENA,Pantanal,FEMALE,ADULT,24
PA_09_SONIAMADALENA,7,4460.85,4.46,25,178.43,0.18,SONIAMADALENA,Pantanal,FEMALE,ADULT,25
PA_09_SONIAMADALENA,8,5930.39,5.93,31,191.3,0.19,SONIAMADALENA,Pantanal,FEMALE,ADULT,31
PA_09_SONIAMADALENA,9,9604.43,9.6,28,343.02,0.34,SONIAMADALENA,Pantanal,FEMALE,ADULT,28
PA_09_SONIAMADALENA,10,8328.13,8.33,30,277.6,0.28,SONIAMADALENA,Pantanal,FEMALE,ADULT,30
PA_09_SONIAMADALENA,11,5494.45,5.49,25,219.78,0.22,SONIAMADALENA,Pantanal,FEMALE,ADULT,25
PA_09_SONIAMADALENA,12,6172.78,6.17,33,187.05,0.19,SONIAMADALENA,Pantanal,FEMALE,ADULT,33
PA_09_SONIAMADALENA,13,4202.85,4.2,31,135.58,0.14,SONIAMADALENA,Pantanal,FEMALE,ADULT,31
PA_09_SONIAMADALENA,14,10245.16,10.25,36,284.59,0.28,SONIAMADALENA,Pantanal,FEMALE,ADULT,36
PA_09_SONIAMADALENA,15,5188.18,5.19,29,178.9,0.18,SONIAMADALENA,Pantanal,FEMALE,ADULT,29
PA_09_SONIAMADALENA,16,8158.05,8.16,34,239.94,0.24,SONIAMADALENA,Pantanal,FEMALE,ADULT,34
PA_09_SONIAMADALENA,17,7115.38,7.12,28,254.12,0.25,SONIAMADALENA,Pantanal,FEMALE,ADULT,28
PA_09_SONIAMADALENA,18,7330.74,7.33,34,215.61,0.22,SONIAMADALENA,Pantanal,FEMALE,ADULT,34
PA_09_SONIAMADALENA,19,4988.63,4.99,28,178.17,0.18,SONIAMADALENA,Pantanal,FEMALE,ADULT,28
